motif_id,pattern_type,instance_idx,density_mean,density_std,density_change,density_range,ore_correlation,watermill_correlation,waterzumpf_correlation,ore_lag,watermill_lag,waterzumpf_lag,ore_cv,watermill_cv,waterzumpf_cv
7,dynamic,0,1685.6495521336592,6.286909042061262,-8.37830295383992,24.66338782157277,-0.24623396722686103,0.33244322598420606,-0.3932458249876157,0,0,0,0.018204113433048376,0.0035769003969115423,0.02670024915041568
7,dynamic,1,1713.2249034301092,9.75901808449171,-19.886263752860486,29.904724794643926,-0.840685195497811,0.8720743755376557,-0.8878857416183406,0,0,0,0.02367685611334026,0.017595420037426535,0.09028123297932528
7,dynamic,2,1718.5090790639558,4.9102266728761315,-3.347426734228975,17.114535307029428,-0.0776378353359193,0.13978956885433946,-0.024379849795096737,0,0,0,0.04102424229373538,0.0030878621096864208,0.012173162494856503
7,dynamic,3,1698.884872916372,14.913218544651317,38.0666869692534,47.29032488969051,0.9056606764874318,-0.925965304998551,0.9357953464807467,0,0,0,0.08184845768108033,0.013088710124872609,0.09515793863449874
7,dynamic,4,1736.9813339367222,3.5255639735597817,-8.798574717256542,10.979332556147256,-0.8861704548787351,0.8858875927459298,-0.9629925577381606,0,0,0,0.008029673949808655,0.010224187029615577,0.008184973265992107
7,dynamic,5,1721.4345286472558,7.1701698469047495,-17.867564884967805,23.256089681590538,-0.9374128489804938,0.920860108264306,-0.9064055899438769,0,0,0,0.018521205947668175,0.0037430221964338817,0.017907106159564066
7,dynamic,6,1699.9098440646076,1.5729886650152993,3.2023796760240657,6.087829139655696,0.659175838020301,-0.26603830948666085,0.2063777576901489,0,0,0,0.005583764927759115,0.020211347905976226,0.013046306265473626
7,dynamic,7,1754.1869275898794,4.523353006357247,-18.30492548454663,18.30492548454663,-0.9074561393118926,0.8701477510548707,-0.9242961582237503,0,0,0,0.008672887220037511,0.004473988440247254,0.007160869064696019
7,dynamic,8,1721.4922798600253,2.443226174913419,-2.121064079040707,8.614930875580967,-0.4970191818676022,0.19944538146066923,-0.6244580910063557,0,0,0,0.006552119971478343,0.004611712727755783,0.008066998697622622
7,dynamic,9,1687.90694516101,5.283391782164747,8.276276778517285,13.87584599435263,0.9787806417429722,-0.9151804909136256,0.9557873032373528,0,0,0,0.005410943645318918,0.005734830003248011,0.0056801586214157195
7,dynamic,10,1730.0833461443874,5.810884276057084,19.16134648420075,19.16134648420075,0.7815041068112186,-0.846520282174768,0.6398363595799677,0,0,0,0.005399067778256267,0.02395328471432206,0.0038561529085299625
7,dynamic,11,1745.2495119654877,1.3860232379652675,-4.58725403957078,6.291053303309809,-0.642934787977679,0.4779005114784489,-0.6779607310233278,0,0,0,0.0030604691765820785,0.004074518614577728,0.0073091789451350305
7,dynamic,12,1704.3714693831464,10.317424743087317,-25.09336804633449,30.622714223067533,-0.9252980016426485,0.7449522377499124,-0.8182165798467883,0,0,0,0.010560358902925115,0.00898131173518044,0.09237086343489515
7,dynamic,13,1690.1453962765706,2.56363945574037,6.633838161500762,7.65344269423872,0.7093555354200586,-0.977513960405841,0.6860886161123622,0,0,0,0.006851589995987732,0.005658006187726468,0.009981111058800233
7,dynamic,14,1683.6560425078487,1.5113454265030568,0.7287515182667903,5.077591802687493,-0.2532466554755818,-0.1163648177966333,-0.390666866523371,0,0,0,0.0051934064212817285,0.0032629587428297216,0.007874609277543819
7,dynamic,15,1780.4149814191483,2.4577893380065854,-8.45721298875219,8.800120932869277,-0.9250502149996483,0.9649004354330942,-0.9702575801452248,0,0,0,0.0011767236200393237,0.002293550305312389,0.008278710586494405
7,dynamic,16,1722.1802829879307,2.007763629907745,-3.663082350993818,5.366644617059592,-0.9384048800284686,0.8069957162938032,-0.9302867720539746,0,0,0,0.004546036698735947,0.0032806539045833207,0.005946036254797427
7,dynamic,17,1702.0754349246274,13.694359311397045,-46.25753441504503,46.25753441504503,-0.9464719824032486,0.9174293950555604,-0.9663641576183015,0,0,0,0.014437666579769247,0.005205266619596614,0.016264805507767082
7,dynamic,18,1672.3418503885723,5.475113955471083,7.468999432242981,15.305924209805198,0.6781440448499376,-0.7310832264608211,0.7707715139640057,0,0,0,0.006426513430810921,0.006867675502044057,0.013236337557859898
7,dynamic,19,1821.072274765056,3.160403442366137,-8.535168874157307,10.906511893912239,-0.7098704335420212,0.8056694553558804,-0.8041988101408573,0,0,0,0.009278667852615257,0.003876750359055155,0.011625948176710296
8,dynamic,0,1851.3143166419004,7.523593647097867,6.777256150928906,19.6241254758404,0.9530515826096788,0.958486996303317,0.9379070576264947,0,0,0,0.01109597659387968,0.010894213131233291,0.004712194330158099
8,dynamic,1,1790.835193951743,6.182549727669813,-7.341191469412479,18.636500950852678,-0.8886741324225144,-0.813326555362712,-0.9119523436333605,0,0,0,0.006257075504684152,0.009900071848770915,0.021005246069397826
8,dynamic,2,1884.179970242612,2.8341416994914828,-6.2037247864773235,8.170106149518006,-0.9375644767210677,-0.8219830043021285,-0.9570285446096549,0,0,0,0.0005269048330477545,0.00791357728858492,0.013900250735283401
8,dynamic,3,1744.1582975514234,1.957303688429819,-3.5030845790154217,5.688438840970775,-0.9245880783759066,-0.9712462672769641,-0.9570893324764255,0,0,0,0.0051526812479433075,0.030837103193743925,0.008863194144216038
8,dynamic,4,1753.8355688936474,2.613711026467529,5.278408194391204,7.426810790049785,0.5753052417944473,0.8111139328728751,0.5831227214124548,0,0,0,0.013072673740010605,0.013063940090709209,0.006434814301301992
8,dynamic,5,1763.7685579968645,3.920152915512867,9.200503520743496,10.030026249021375,0.8403247791713403,0.9597949237854284,0.8539394986161968,0,0,0,0.013340544242790754,0.019041302848545476,0.0077939001976920315
8,dynamic,6,1674.871498334748,2.0494889950947544,1.4420496249363168,6.112830952185959,0.5012652257477114,0.5651351842595382,0.41741795776997154,0,0,0,0.004832186773082198,0.007375412605372403,0.014948432491642558
8,dynamic,7,1696.5006576458554,4.040045586122352,14.126107083118768,17.58577382304361,0.34353141088037353,0.1907490156069339,0.3241264305367537,0,0,0,0.0056275728702685724,0.008725795751717131,0.00983380571665556
8,dynamic,8,1684.689810971009,5.3776879619630265,-16.253746686153363,17.437130785957606,-0.8693344398533914,-0.8638080324309783,-0.726247960720465,0,0,0,0.0053106423043876244,0.0036999619109392653,0.005044239608878597
8,dynamic,9,1707.486730149553,1.935946827369565,-2.720243888783216,6.731488341649083,-0.5367569591690456,-0.46272099425117885,-0.6584572992886961,0,0,0,0.0027619849357472708,0.03844362627309126,0.0031631483768530663
8,dynamic,10,1701.776019492794,2.2427347185998934,9.11506787526173,9.169514456458273,0.6399553190973741,0.6410049195626087,0.5502054385615338,0,0,0,0.005234242250106594,0.0051339873308195024,0.01488788432880836
8,dynamic,11,1723.1947991893996,4.566329930019034,-13.49535344693436,15.006660328448334,-0.9704854585140107,-0.8798082025003048,-0.899453023194052,0,0,0,0.00566404912234197,0.004480336907866368,0.006325545786574079
8,dynamic,12,1723.2510081883702,4.932122814787727,11.649562760664594,12.840628196938724,0.9179342583009517,0.936584676837882,0.9141738989766215,0,0,0,0.005656319279795404,0.003782498278620921,0.005510837527594371
8,dynamic,13,1768.1865904277536,3.305692309555223,-4.607114755074917,9.413468588189517,-0.8785209618955256,-0.9711196061352513,-0.9824215436260089,0,0,0,0.00529190660668291,0.00789604975974584,0.006599882031753276
8,dynamic,14,1674.9654229133832,1.104930825518905,3.7257933929251976,5.480662133852093,0.14369546377041925,-0.0646447643693005,-0.019338766602587994,0,0,0,0.00816000347264962,0.016767214074282808,0.012142157086088588
8,dynamic,15,1718.6678580688306,1.5027545446394217,3.9911027308892244,6.037316159683314,0.5122410774557988,0.44102192625547904,0.7051623825254685,0,0,0,0.005331291879928419,0.003628473686131765,0.00860455170734069
8,dynamic,16,1864.1556686908116,6.048446794174991,22.95875239806037,22.95875239806037,0.9290735170175536,0.8983237675161038,0.6298238736555051,0,0,0,0.01479019802846516,0.0075300537253733275,0.010556532867270416
8,dynamic,17,1832.4867346846288,4.925078660677914,-18.20255520549722,18.20255520549722,-0.9643249973116579,-0.8231503372846167,-0.8843705528785589,0,0,0,0.005435441444387228,0.004174441164882389,0.010249215412124833
8,dynamic,18,1721.2322580459393,6.05488910848215,21.972702307415148,21.972702307415148,0.8331188521576147,0.6337625864886149,0.8241194739133738,0,0,0,0.005568254453022511,0.02683594878608732,0.014033183468882252
8,dynamic,19,1716.275153194273,1.6438190245555901,-1.117958937602225,6.213128618970586,-0.3218131876678492,-0.6139205423453129,-0.22275590183080277,0,0,0,0.00793099405827146,0.00811205942273894,0.006300304352617658
9,dynamic,0,1871.59058944812,3.017646749439818,5.659360559525112,10.250534297481408,0.5119517057155821,0.8405037065480774,0.841447422109264,0,0,0,0.010957223358433157,0.013972168064460508,0.008015334688218833
9,dynamic,1,1758.6193147316621,6.0768973745365304,-17.630700976385242,19.43858155985481,-0.3955875665223543,-0.8399544731198758,-0.9009759818777041,0,0,0,0.0081602251919954,0.004503843454633754,0.005446730347812835
9,dynamic,2,1693.924604422997,4.793411288701482,16.754162625155004,17.497205127528787,0.4860567554507488,0.655542305941648,0.815286275320463,0,0,0,0.005505046646323074,0.004525399550377,0.008625817554560707
9,dynamic,3,1805.9831370646477,1.6553277411585745,0.4810909023806289,5.2663582017780755,0.7671071796874872,0.25318751579722126,0.1339457461225627,0,0,0,0.008363832301970131,0.0069015538869802015,0.0035018161573715442
9,dynamic,4,1685.6584393397907,2.642645970263552,-10.376891177962989,10.536523034754055,-0.7369152599137496,-0.737395822325043,-0.7431472075131947,0,0,0,0.0032735248371708148,0.004345404936938594,0.004027793882364478
9,dynamic,5,1701.2892238192849,2.462656693800309,-9.303477514965607,9.303477514965607,-0.8176858067721676,-0.945216283039305,-0.8077128738604211,0,0,0,0.003999452196665517,0.0076607247188786535,0.01013130481704511
9,dynamic,6,1663.9532218631682,2.4956487882131175,-8.534126425595332,9.515989199295063,-0.8368169375005585,-0.7549433387935781,-0.7639173784270252,0,0,0,0.0067567199670511766,0.0062130650241596945,0.007486332809787273
9,dynamic,7,1816.9619772109122,3.0474911376566998,-9.861193647592017,11.126524159428982,-0.8670436466880185,-0.46859326917383043,-0.6707696533601326,0,0,0,0.010244592532625293,0.008906421805433214,0.00452374831869781
9,dynamic,8,1784.121567870687,3.3338406824995888,13.60399516540474,13.60399516540474,0.6717104171270124,0.7755544973423466,0.857921058444216,0,0,0,0.0017642641036563936,0.008568610071461001,0.015307624344284475
9,dynamic,9,1683.3717306168114,4.1642750253493,2.780370830720358,12.504539030766864,0.41065837358289,0.7788824778295871,0.485193755820096,0,0,0,0.005460797192030826,0.011783005503740323,0.004556788857072081
9,dynamic,10,1786.929155327693,5.42007643844709,14.361331247502903,16.864148977773766,0.695039249190794,0.9404979729733097,0.6972601854933688,0,0,0,0.007368550098613026,0.005244474265750712,0.0034009904917490876
9,dynamic,11,1882.6258607639309,3.3249951732991767,6.465279321273556,9.43699770624471,0.6967424906865365,0.9511441244608093,0.7627094780650251,0,0,0,0.004643571008855581,0.009604146122319163,0.0018399690365697849
9,dynamic,12,1724.1405153625785,8.378435113693032,25.76155631995971,27.62581137046459,0.8873705490618912,0.8479727176297382,0.8899273713482628,0,0,0,0.005291423123374597,0.008767618436929745,0.0042293815259602215
9,dynamic,13,1791.310805076611,7.82045594691643,-20.159946613259308,25.855889429124318,-0.4454058689117795,-0.765195124421956,-0.7798851853429062,0,0,0,0.0006384674657181935,0.0048379155581917445,0.003936606039073322
9,dynamic,14,1676.5927501126296,4.237403079871195,14.680620205044761,14.680620205044761,0.7252992493281916,0.9293311611489765,0.7764883356656483,0,0,0,0.008659061169210855,0.004330456451948639,0.007245988867629316
9,dynamic,15,1666.2951575845634,6.809454246825224,-18.70293115233585,23.537344778352917,-0.7691797302413816,-0.7899279287254583,-0.4293004384959193,0,0,0,0.015727767948054343,0.04336377838801065,0.006075935161372207
9,dynamic,16,1916.6592357447973,1.8409788826681504,-2.5903092468317936,5.782431441045901,-0.8789402606072958,-0.7238510072032731,-0.8356145145090416,0,0,0,0.0027728969570928047,0.008678792097268188,0.00857610895557652
9,dynamic,17,1718.168684589399,4.837832926297436,15.181489425803193,15.52546165480885,0.674680617905423,0.9631546796491206,0.6739156747010218,0,0,0,0.00526107963205202,0.007233484670077327,0.0038042659224311595
9,dynamic,18,1716.1662643383943,9.323632102848602,-21.27361358112762,23.0196072111396,-0.9354730339031236,-0.7927416434412182,-0.9827958390355761,0,0,0,0.011713636418599375,0.003359032533569184,0.015365196551511402
9,dynamic,19,1720.2515359734375,11.619082558291211,-25.570805611162086,30.502521172617435,-0.894599236905601,-0.9080177428950629,-0.7494003228861974,0,0,0,0.012067405852307062,0.013325927197373303,0.008717870497939508
10,dynamic,0,1736.7168520794849,6.743243573273632,22.30524036496695,22.31885517978185,-0.9742617320921337,0.7589898158516238,-0.9501276425176353,0,0,0,0.023118939705336586,0.01413826394369556,0.013009624476221981
10,dynamic,1,1865.1856608571252,1.0439277173779515,1.0803315081811888,3.8460870664437152,-0.7323845979495279,0.02890972447522186,-0.5036825604185245,0,0,0,0.004027035364209186,0.003514253297869719,0.011686321672233569
10,dynamic,2,1807.9040078135322,2.9142710170980566,-2.3365643310037285,9.359194902033096,0.2133728610550033,-0.8127842028951391,0.22226251056641516,0,0,0,0.03270947352627295,0.0014231881047217273,0.012543523895120194
10,dynamic,3,1817.7474923341017,3.705227105294937,12.559974207541018,12.559974207541018,-0.9036279661020341,0.6873713644145427,-0.8531845595817236,0,0,0,0.0006273526109098915,0.0014956768275431658,0.014469327289131998
10,dynamic,4,1798.8568779878558,0.932095948479672,3.1316207648721957,3.313043095482726,-0.8298005224531285,0.8190870926833465,-0.7874931815789429,0,0,0,0.0005568961304769337,0.002845495427077106,0.001634717066427387
10,dynamic,5,1760.3382138875068,8.514520012263905,-15.822406725749033,29.086798825043388,0.04805030478446362,-0.8626221377653356,0.5468492706694176,0,0,0,0.02333527884178288,0.04368606761347908,0.02215777150234263
10,dynamic,6,1710.6044463333483,4.894956085596437,8.896389523147263,15.440446689451164,-0.9435774053807822,0.05744073155102065,-0.8148409440780454,0,0,0,0.0022112388378670634,0.0030114289453375266,0.015756727151112867
10,dynamic,7,1715.566351369638,16.310396511889195,-42.67060214791968,51.11676865657182,0.5925525059950941,-0.6779073708461234,0.8858846041349235,0,0,0,0.025883668377018908,0.0023983641672618485,0.02157275865250036
10,dynamic,8,1682.0796490316013,17.02629235272003,36.542326678028985,43.89823937256324,-0.552077708260862,0.7758172189678171,-0.9135038183413426,0,0,0,0.0010207236156246698,0.0035501488465516868,0.02833834839253888
10,dynamic,9,1672.5819118542443,1.1586415358321336,0.24452472209418374,3.861023597234862,-0.682272455270193,0.6415325464901886,-0.3887964666499463,0,0,0,0.0006421921702278377,0.004587792423864793,0.004630305891015152
10,dynamic,10,1713.322296498733,2.5853696224368146,1.3735230063762174,9.82966602915053,0.21492652402904355,-0.20924718958528266,-0.1279459514103289,0,0,0,0.0012983662629398101,0.0026175413956034403,0.010114611809276476
10,dynamic,11,1666.8400484943074,1.1889325342570813,-2.14587261448105,3.692772293911503,0.28952943845775536,-0.8508501643200337,0.7093112697541155,0,0,0,0.0007600423337293077,0.0027844199001458656,0.0031937765741601974
10,dynamic,12,1636.3645523127805,5.3444643891943695,15.895866157520913,16.16904368467226,-0.86192647865251,0.7630731136686417,-0.9355626092404392,0,0,0,0.0008273528676132432,0.005293059265860342,0.01388576531561133
10,dynamic,13,1674.7747144107343,2.990182565513613,8.40990841650546,8.40990841650546,-0.9080421538678405,0.9748510283076685,-0.7610296376779278,0,0,0,0.0007917820526480666,0.002895306357426558,0.010829124542794761
10,dynamic,14,1666.7453519404464,4.52808237353402,15.954122886098503,16.102183492159156,-0.27378928371608124,0.8321612206859799,-0.8572775428980708,0,0,0,0.0007118554075676803,0.006666766173059645,0.010468219747355938
10,dynamic,15,1731.223639838633,2.6764755602133645,3.0116914513914708,7.963042327367248,0.20868900424024833,-0.5027000120565843,0.6372861551854059,0,0,0,0.010827702559609735,0.004968188806568456,0.01013804890230183
10,dynamic,16,1733.6209559451238,2.0751684622263666,5.836531465819007,8.43529554553379,-0.5177437771987313,0.7721161470443175,-0.34244862021353206,0,0,0,0.0009065184537298882,0.03407486265684806,0.0028952568971610643
10,dynamic,17,1669.207555964444,4.282481603670236,14.909165783538583,14.909165783538583,-0.890028100857141,0.9409743710646976,-0.9895017927380866,0,0,0,0.0007607306354294016,0.004471360907216454,0.018591131702748016
10,dynamic,18,1728.5879704810568,3.1511915071172356,7.728173340394278,11.080952583700991,0.08719222926666219,0.5396952004661878,-0.42780291482419247,0,0,0,0.001633407143610624,0.003918587951930732,0.0019810437519438145
10,dynamic,19,1718.6973725324024,2.6709630942378833,6.0175764888901995,7.150887047604556,-0.9237122088832197,0.4176722380499734,-0.9499517222978033,0,0,0,0.000903990591399717,0.0015052612876662382,0.012886093852331073
